Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
"Convention Centre Dublin Spencer Dock North Wall Quay Dublin 1, D01 T1W6 Ireland",1,13,1,1,1,NUM,CD,nummod,d,0.0
"Convention Centre Dublin Spencer Dock North Wall Quay Dublin 1, D01 T1W6 Ireland",",",13,1,1,",",PUNCT,",",punct,",",0.0
"Convention Centre Dublin Spencer Dock North Wall Quay Dublin 1, D01 T1W6 Ireland",D01,13,1,3,D01,PROPN,NNP,compound,Xdd,0.0
"Convention Centre Dublin Spencer Dock North Wall Quay Dublin 1, D01 T1W6 Ireland",T1W6,13,1,4,T1W6,PROPN,NNP,compound,XdXd,0.0
"Convention Centre Dublin Spencer Dock North Wall Quay Dublin 1, D01 T1W6 Ireland",Ireland,13,1,7,Ireland,PROPN,NNP,appos,Xxxxx,0.0
ITC Grand Chola,ITC,3,1,3,ITC,PROPN,NNP,compound,XXX,0.0
ITC Grand Chola,Grand,3,1,5,Grand,PROPN,NNP,compound,Xxxxx,0.0
ITC Grand Chola,Chola,3,1,5,Chola,PROPN,NNP,ROOT,Xxxxx,0.0
New York Estonian House,New,4,1,3,New,PROPN,NNP,compound,Xxx,0.0
New York Estonian House,York,4,1,4,York,PROPN,NNP,compound,Xxxx,0.0
New York Estonian House,Estonian,4,1,8,Estonian,PROPN,NNP,compound,Xxxxx,0.0
New York Estonian House,House,4,1,5,House,PROPN,NNP,ROOT,Xxxxx,0.0
LLotja de Mar,LLotja,3,1,6,LLotja,PROPN,NNP,compound,XXxxxx,0.0
LLotja de Mar,de,3,1,2,de,X,FW,compound,xx,0.0
LLotja de Mar,Mar,3,1,3,Mar,PROPN,NNP,ROOT,Xxx,0.0
South Mountain YMCA Camps,South,4,1,5,South,PROPN,NNP,compound,Xxxxx,0.0
South Mountain YMCA Camps,Mountain,4,1,8,Mountain,PROPN,NNP,compound,Xxxxx,0.0
South Mountain YMCA Camps,YMCA,4,1,4,YMCA,PROPN,NNP,compound,XXXX,0.0
South Mountain YMCA Camps,Camps,4,1,5,camp,NOUN,NNS,ROOT,Xxxxx,0.0
Maggiano's Little Italy,Maggiano,3,1,8,Maggiano,PROPN,NNP,poss,Xxxxx,0.0
Maggiano's Little Italy,'s,3,1,2,'s,PART,POS,case,'x,0.0
Maggiano's Little Italy,Little,3,1,6,Little,PROPN,NNP,compound,Xxxxx,0.0
Maggiano's Little Italy,Italy,3,1,5,Italy,PROPN,NNP,ROOT,Xxxxx,0.0
"Taj Wellington Mews, Chennai",Taj,4,1,3,Taj,PROPN,NNP,compound,Xxx,0.0
"Taj Wellington Mews, Chennai",Wellington,4,1,10,Wellington,PROPN,NNP,compound,Xxxxx,0.0
"Taj Wellington Mews, Chennai",Mews,4,1,4,Mews,PROPN,NNP,ROOT,Xxxx,0.0
"Taj Wellington Mews, Chennai",",",4,1,1,",",PUNCT,",",punct,",",0.0
"Taj Wellington Mews, Chennai",Chennai,4,1,7,Chennai,PROPN,NNP,appos,Xxxxx,0.0
etc.venues St. Paul's,etc.venues,3,1,10,etc.venue,VERB,VBZ,ROOT,xxx.xxxx,0.0
etc.venues St. Paul's,St.,3,1,3,St.,PROPN,NNP,compound,Xx.,0.0
etc.venues St. Paul's,Paul,3,1,4,Paul,PROPN,NNP,dobj,Xxxx,0.0
etc.venues St. Paul's,'s,3,1,2,'s,PART,POS,case,'x,0.0
FREEHOLD,FREEHOLD,1,1,8,freehold,ADJ,JJ,ROOT,XXXX,0.0
"Rand Airport, Transvaal Aviation Club Building, Germiston,",Rand,7,2,4,Rand,PROPN,NNP,compound,Xxxx,0.0
"Rand Airport, Transvaal Aviation Club Building, Germiston,",Airport,7,2,7,Airport,PROPN,NNP,ROOT,Xxxxx,0.0
